Time (s),Speed (km/h),Acceleration (m/s^2),Steering Angle (°),Distance to Obstacle (m),Brake Intensity (%)
6.0060060060060065,58.8677289689482,-0.0989274193048659,3.5733991334512964,74.89508358373949,25.104916416260508
6.106106106106107,47.13490317738959,1.3496389843332075,-2.7616001832427006,81.16387120690364,18.836128793096364
6.206206206206207,102.87375091519293,-2.2454440431245972,1.873215824170769,103.99083590023444,0.0
6.306306306306307,55.67533266935893,0.7648194923681012,-9.797376319445132,82.99056926279975,17.009430737200248
6.406406406406407,48.093450968738075,0.3329044164261122,2.721920928190844,70.75755271510835,29.242447284891654
6.506506506506507,74.26960831582485,0.9849025280162982,8.265738951524735,91.40743029324551,8.592569706754489
6.606606606606607,34.092422497476264,0.5783372878156362,2.2514693668963837,61.58654174676157,38.41345825323843
6.706706706706707,100.21969807540397,4.9106002798217885,7.473971869326903,104.56108654188453,0.0
6.806806806806807,27.45506436797708,-1.275479968502632,4.479461109321877,64.5867288829562,35.413271117043806
6.906906906906907,118.68869366005173,-1.0619939100036353,-7.5888316719261955,112.11060292994979,0.0
7.007007007007007,97.22447692966574,-1.2462810528495287,8.049066145716836,92.73426543670861,7.265734563291389
7.107107107107107,39.87156815341724,-1.1109542383205093,-8.671123112884501,65.4604348653256,34.539565134674405
7.207207207207207,20.55221171236024,-1.2747742546130354,0.6793494509552751,63.262246947447046,36.737753052552954
7.307307307307307,101.54614284548342,2.3780330622151036,-7.157257524130847,96.0313314016207,3.9686685983792955
7.407407407407407,90.68573438476172,2.8410084959797097,-9.765867785381918,97.65889865287646,2.3411013471235407
7.507507507507508,92.90071680409874,-1.1414925874989525,-1.55931479744722,89.61466936974814,10.385330630251858
7.6076076076076085,97.12703466859458,-1.6647111462084574,-4.099185846916875,102.80438839763063,0.0
7.7077077077077085,27.404465173409037,0.9428311127728082,-0.27999012404793966,57.53961601286197,42.46038398713803
7.807807807807809,55.84657285442726,-1.1044460885619425,1.5439977346910165,80.68478611561125,19.315213884388754
7.907907907907909,31.58690595251297,1.2658636355110215,-9.125218553821053,68.9216076444865,31.0783923555135
8.008008008008009,106.31034258755935,0.4058460417025994,-7.539934097525087,99.67131220163179,0.3286877983682075
8.108108108108109,82.3298126827558,-3.031488229994464,1.1728479290085065,94.07503917680154,5.924960823198461
8.208208208208209,53.08980248526492,3.0950104026601233,-3.1366529365468354,77.84711255930024,22.152887440699757
8.308308308308309,26.355835028602364,3.5917553461910434,4.583469750988961,60.483708233337495,39.516291766662505
8.408408408408409,51.098232171566224,-1.2255773809687724,3.0458329718387933,70.50634266540207,29.493657334597927
8.508508508508509,52.518332202674706,-0.7754031198719683,6.912087259798135,66.44603764297446,33.55396235702554
8.608608608608609,92.96061783380641,0.5717307814498099,3.8498565333845054,98.22855915340166,1.7714408465983382
8.70870870870871,83.75574713552132,0.66891357997405,-1.4013784521970365,84.05385971095038,15.946140289049623
8.80880880880881,108.72127425763266,1.3170885453456609,3.4593324478886487,104.83735812602288,0.0
8.90890890890891,67.22149251619493,4.020409077532699,-4.49237651489163,82.29350517768621,17.706494822313786
9.00900900900901,31.95942459383017,-0.3538944549880988,-3.873730024435746,69.37542617410605,30.624573825893947
9.10910910910911,91.3244787222995,-1.5965944890769075,5.779703198415866,94.15201186370042,5.847988136299577
9.20920920920921,96.07850486168974,-2.7586384560290544,-1.071609671968357,96.39201349910941,3.60798650089059
9.30930930930931,76.12771975694963,-1.4618600798838381,5.96760681036705,91.72321339991629,8.27678660008371
9.40940940940941,97.0967179954561,-0.06625394574759419,6.448447473365569,100.22364914314865,0.0
9.50950950950951,69.37955963643907,3.5891157270355754,7.151246753225674,86.27055960413342,13.729440395866575
9.60960960960961,72.2732829381994,-1.0352225980723428,8.332704716824146,88.48297941814234,11.517020581857665
9.70970970970971,62.75410183585496,0.447575903277797,-1.3802955897340752,73.69919030189195,26.300809698108054
9.80980980980981,22.54191267440952,-0.03284579214550415,-3.6226636335772238,65.05489973713966,34.945100262860336
9.90990990990991,30.789142699330444,2.376786546896168,1.6439749318822763,68.45691531973324,31.54308468026676
10.01001001001001,23.142918568673426,5.053864851747243,-2.576551531247448,56.488043641454226,43.511956358545774
10.11011011011011,83.64104112637804,-1.0617375458406413,2.0214833360046587,90.60011819481801,9.399881805181991
10.21021021021021,51.43559810763267,-0.9788788850364443,4.111717252876492,75.52126261567818,24.478737384321818
10.31031031031031,70.85706911647029,2.088321754138144,3.768100369842738,84.75605063622648,15.243949363773524
10.41041041041041,110.7566473926093,1.3637829792526228,-2.508942259597573,107.04762352914732,0.0
10.51051051051051,44.92922291488749,3.693414651472067,-6.662795966024944,79.62144536659966,20.37855463340034
10.61061061061061,61.038292303562976,1.1678563706519278,-1.3894132307558493,85.92797979014563,14.072020209854372
10.710710710710712,95.55511385430486,-0.7185841815741191,-7.148117118361825,91.2164609599954,8.783539040004598
10.810810810810812,42.87981654916224,1.1813096613846186,7.801940703676166,74.55025822611135,25.449741773888647
10.910910910910912,27.697990982879297,2.2174071611658155,-3.0824507852428518,70.4936620891167,29.506337910883303
11.011011011011012,48.975145291376805,1.640964362394728,-6.910805055533524,76.42161524913442,23.57838475086558
11.111111111111112,36.122128725400444,1.0145480622145955,-9.491044801884982,73.51596648863006,26.484033511369944
11.211211211211213,112.96976523425731,2.133349379178308,2.916447725729686,116.54623484563247,0.0
11.311311311311313,100.8120379564417,2.3385911808913455,2.7380463490948657,105.52456670875577,0.0
11.411411411411413,83.34037565104234,2.7643179820750543,-3.187916668374166,92.9167308037298,7.083269196270194
11.511511511511513,107.14605901877177,1.2974197751792853,-8.56576222304698,108.79847187980965,0.0
11.611611611611613,100.36720768991145,-0.3342361606337087,-1.8074221020953587,100.90804301044018,0.0
11.711711711711713,38.657005888603585,0.29342737286664566,-3.775650098732129,69.44801816072656,30.551981839273438
11.811811811811813,109.25589984899777,2.4130179330167136,3.542412794700187,102.87087874593023,0.0
11.911911911911913,73.93422419156508,-1.6338713419744721,2.115584989053808,94.78417888994308,5.215821110056922
12.012012012012013,100.74401551640625,0.7373466177458023,-2.7081254360492,96.27986442849311,3.720135571506887
12.112112112112113,109.60912999234932,-0.7866776246547214,-5.642148914900198,112.46640361956524,0.0
12.212212212212213,51.80034749718639,0.057489645869634974,9.760719323111836,78.39949436729505,21.60050563270495
12.312312312312313,31.005192452767677,2.5569037252145974,-0.9199675760777026,58.50606535237414,41.49393464762586
12.412412412412413,42.79351625419417,0.3821981360398067,3.7654847156047406,73.2350045920542,26.764995407945804
12.512512512512513,62.71077886262563,0.09287309631229762,-7.1889406484327845,70.8552568930547,29.1447431069453
12.612612612612613,101.80147659224932,-2.7197122819598385,-0.2882060068120431,104.02827838027983,0.0
12.712712712712714,106.07305832563435,1.4925071320544414,-9.44926560261069,107.46268657776213,0.0
12.812812812812814,20.69521305311907,1.2909683622821508,0.1091023582089985,57.385826748299266,42.614173251700734
12.912912912912914,71.07473025775657,4.32650944661092,9.280348142354047,86.1551036086562,13.844896391343795
13.013013013013014,61.7411003148779,-0.6155564699060017,-2.3158657402839955,90.64133732619037,9.358662673809633
13.113113113113114,42.21078104707303,0.43830065532787793,-9.220079748501767,68.57665700222682,31.423342997773176
13.213213213213214,31.986536733368283,0.4987673674215105,-9.38088418161313,60.69873043140113,39.30126956859887
13.313313313313314,53.7615171403628,3.1549065595269488,-2.24026480106261,84.28907558249439,15.710924417505609
13.413413413413414,114.29097039125192,-0.1905910647739042,-6.799501270736119,116.95842114827992,0.0
13.513513513513514,52.320293202075526,0.5580430515406785,-9.532958073436282,76.178624960277,23.821375039722994
13.613613613613614,71.87906217433661,1.2157930194330784,5.124272279003536,90.99684626421009,9.003153735789908
13.713713713713714,90.30189588951778,0.3732182463127162,-0.8295398223621859,101.85832752241329,0.0
13.813813813813814,56.3629602379294,-0.8928672291010565,-4.2151045605469095,74.46905895627278,25.530941043727225
13.913913913913914,117.17820827209607,0.38817998579661517,8.001663660329616,106.1625749592087,0.0
14.014014014014014,116.24472949421113,2.147263499719544,-7.677220795989488,114.27673731287923,0.0
14.114114114114114,45.17822958253642,-2.0530305988221205,9.118376579106386,81.01418618481075,18.985813815189246
14.214214214214214,69.72485058923854,0.265939348293752,-3.7206656524529436,87.67682959549104,12.323170404508957
14.314314314314315,50.087830981676966,-1.4002416298783464,7.768073446173624,70.64484372332822,29.355156276671778
14.414414414414415,48.48404943774676,2.390093257849685,2.058857529589231,84.17733027737059,15.822669722629414
14.514514514514515,23.68869473545328,-3.0463738095675494,6.53414719482975,59.18949287866682,40.81050712133318
14.614614614614615,80.95643339798968,-1.1178436945431767,9.680263264209287,88.80252779313759,11.197472206862415
14.714714714714715,70.26790232288616,0.7544237501290417,-4.2318912436250855,86.84564033389118,13.154359666108817
14.814814814814815,25.147875124998933,3.131048058468681,9.22270970815186,70.34473966607334,29.655260333926662
14.914914914914915,47.86464642366114,-0.1315005221459756,-2.210362101951593,78.2022030945917,21.797796905408305
15.015015015015017,110.82658859666537,-1.1103990533863968,-2.289761905261553,107.48762180014224,0.0
15.115115115115117,43.95618906669724,3.7623141388811803,-3.192257914909886,74.29453718393916,25.705462816060844
15.215215215215217,34.48948720912231,-2.896027800832488,0.8281521469517035,67.46231694777848,32.537683052221524
15.315315315315317,68.94527602775631,-4.397611913240164,-6.917099136430258,87.26333558647069,12.736664413529311
15.415415415415417,118.56504541106007,0.8800289001066648,1.0742297071602245,96.63472231705852,3.365277682941482
15.515515515515517,44.20552715115004,-1.0041084487052223,0.8340962482000798,70.61972628022602,29.38027371977398
15.615615615615617,87.21355474058785,-2.0424656342614265,5.2380362520974,94.81338704487783,5.186612955122172
15.715715715715717,96.16196153287176,1.4167128945987066,6.672999238751711,92.32591034833835,7.674089651661646
15.815815815815817,43.76375439923997,0.48760142754239766,-1.1911729937515183,73.81349378867779,26.18650621132221
15.915915915915917,92.82163486118596,-1.1281572614734567,-3.9533350129701255,95.38846132566236,4.611538674337638
16.016016016016017,56.77831327192532,-2.560608797341789,-4.813302053658111,87.16653512754012,12.833464872459885
16.116116116116117,83.23058305935794,1.7449146565602893,-6.107523265902561,99.48039015575326,0.5196098442467445
16.216216216216218,83.35297107608946,1.300402355917322,-8.847048356019503,89.34745769245392,10.652542307546085
16.316316316316318,73.57746840747585,-0.19835172755876582,-3.1510404233057336,86.03454564590446,13.965454354095542
16.416416416416418,29.02897700544083,3.6932739920953317,-4.595046157384335,64.14475067467845,35.85524932532155
16.516516516516518,103.5302495589238,-2.140169532652305,9.328347717328146,99.50682739866379,0.4931726013362123
16.616616616616618,52.07800649717358,-3.0510503418494777,1.154176525000878,77.01412816872742,22.985871831272576
16.716716716716718,38.651851039985424,-1.3838161397624889,-3.054459219389849,65.53451517555476,34.46548482444524
16.816816816816818,24.077514155476393,-0.09117203271099561,1.6093520198739206,56.385680403050564,43.614319596949436
16.916916916916918,79.08929431882419,0.48667889864538366,-7.21606597308609,92.65820327891343,7.341796721086567
17.017017017017018,87.75643618422824,-0.48247211571265974,-1.119125015955941,97.02586601322317,2.9741339867768346
17.117117117117118,21.658782892785617,0.7041107930285936,2.524686428421276,56.80781264809284,43.19218735190716
17.217217217217218,71.2093058299281,-2.503078848380888,-0.2220433641509718,90.08143006877705,9.918569931222947
17.31731731731732,42.649577519793795,2.887529208146519,-1.9644239869135145,68.16690011407024,31.833099885929755
17.41741741741742,84.51727904094498,-0.1643023567851376,9.876967777993965,93.5244657106624,6.4755342893376024
17.51751751751752,37.436642900499145,2.2345916631762552,7.60629524297854,72.82004151331185,27.17995848668815
17.61761761761762,89.09377381024659,0.6854506927554083,2.4681191631888026,94.37882408160473,5.6211759183952665
17.71771771771772,58.67353463005374,0.9135064383075678,1.3875472236456545,81.61047187573253,18.38952812426747
17.81781781781782,113.67299887367345,1.1395345604644078,2.413209596491681,104.25435121739888,0.0
17.91791791791792,33.75209441459933,0.8954171200346299,-5.9737578435513345,65.89371429015918,34.10628570984082
18.01801801801802,54.10663510502585,1.2854455197350878,-2.097245134713628,76.02402039811122,23.97597960188878
18.11811811811812,31.347352124058908,2.658305060264863,-9.210809342182014,61.94078432932827,38.05921567067173
18.21821821821822,112.46936182785628,0.39304233940294026,-0.4890792502634671,105.35081009834923,0.0
18.31831831831832,107.7339353380981,1.4180075151770246,0.8604916791532631,96.12387617473031,3.876123825269687
18.41841841841842,45.79416277151556,-0.17947138857445344,-5.445005277935808,70.44131265004727,29.558687349952734
18.51851851851852,85.99840460341791,2.8802344308989456,9.280576943310276,91.57482483486059,8.425175165139407
18.61861861861862,101.72222002012158,-1.3527846041185394,8.18909221874484,99.5802112475839,0.41978875241609614
18.71871871871872,75.52008115994623,3.6018808658216313,4.442864709118117,86.55255335061923,13.447446649380765
18.81881881881882,72.96505783560065,-0.08031590128868682,0.6677325753072516,86.17370791849967,13.826292081500327
18.91891891891892,44.18522909004517,-2.8615502042360963,7.3993831929536995,74.4898221354529,25.510177864547103
19.01901901901902,29.310276780589923,0.25620882982157855,-7.386953123530741,69.02772376095757,30.97227623904243
19.11911911911912,109.72157579533267,-1.3621033149497617,5.8101958854977,101.611961763425,0.0
19.21921921921922,110.04180571633304,1.6812870979774481,-7.503583720663034,99.0048985812208,0.9951014187791998
19.31931931931932,83.31014572732678,-1.3052479586047818,5.8842132509881075,86.44485080244787,13.555149197552126
19.41941941941942,53.90297910487007,-0.8923668664295594,-4.484648634972861,74.5154749464604,25.4845250535396
19.51951951951952,54.92095746126609,-3.779081461891062,7.541811620363777,75.70087214155049,24.29912785844951
19.61961961961962,92.59556788702393,-0.9046126384981534,8.880841876507958,92.44780361252468,7.55219638747532
19.71971971971972,109.71102599525771,-4.847758653257913,-7.024080611897688,98.3749296763794,1.625070323620605
19.81981981981982,108.70864242651173,-3.1678056469714466,-0.7464878986921306,102.07371707588493,0.0
19.91991991991992,97.98755458576238,1.5208293122885947,9.619747563253704,99.90091039345104,0.09908960654895793
20.02002002002002,84.20316461542878,1.5716003173016644,-0.3318512805370677,95.07672963689221,4.92327036310779
20.12012012012012,28.413996499504883,0.8509151235699295,7.270950450290904,61.41988298421084,38.58011701578916
20.22022022022022,36.162871409461374,-1.933952286258426,1.7746304426263961,66.01644659401353,33.98355340598647
20.32032032032032,109.85541885270793,-0.09542271228395971,-2.4934018416079624,100.29421788211742,0.0
20.42042042042042,80.64290596595899,-0.007205078181136809,-4.284328889482596,90.16425713110561,9.835742868894386
20.52052052052052,20.919705161662964,-2.3167293783850855,-5.935538178278255,56.21770940987741,43.78229059012259
20.62062062062062,30.14715428660321,3.0067966035343012,5.235963827553945,67.9392162095076,32.060783790492394
20.72072072072072,86.35017691080559,1.7547245811513428,-2.2691898635394425,84.24575599573224,15.754244004267761
20.82082082082082,20.50615838462187,-0.44192834765932787,0.22550924401502215,58.454930830048625,41.545069169951375
20.92092092092092,36.08080514174986,0.05377167798906156,-0.15349039997636105,69.54593926683364,30.454060733166358
21.02102102102102,74.87337893665861,0.41676561589510497,1.5455805846626252,88.35586204994183,11.644137950058166
21.12112112112112,89.18951976926932,-4.083469736848581,7.311542912491046,108.05992820453716,0.0
21.22122122122122,85.19612595026005,-0.49435476504119386,9.614786871668588,94.34706309796957,5.652936902030433
21.32132132132132,42.426930946055975,-1.363968495995597,-1.8483158285236616,66.19319248881793,33.80680751118207
21.421421421421424,91.2179221347536,-2.003240019789831,6.5503784421260605,95.13163983193144,4.868360168068563
21.521521521521525,43.72490874968001,-0.5622005857719098,5.2905558930943535,62.981222707507754,37.018777292492246
21.621621621621625,52.539969815926774,3.595373053699045,1.470579029111466,75.86698616147959,24.133013838520412
21.721721721721725,94.64914051180241,1.2816857225340197,9.120942872238661,93.15928997089742,6.840710029102581
21.821821821821825,84.96328990472146,-1.1423579795655936,-5.990509689431944,97.05859633016155,2.9414036698384507
21.921921921921925,104.9223410494178,1.1451655627123172,-7.814715793807572,99.71346915173123,0.28653084826876807
22.022022022022025,85.76128923003434,2.7987108731720043,7.079239339108444,92.29681503604093,7.703184963959075
22.122122122122125,76.83086033354716,1.8492673658255376,-1.2170036673250344,85.23764095975156,14.762359040248441
22.222222222222225,29.36747678280925,0.11926073984034825,6.93937708414121,73.37799515067128,26.622004849328718
22.322322322322325,56.77158030594335,-1.2938735554111478,7.861804103908298,76.77957632238213,23.220423677617873
22.422422422422425,46.520236768172545,1.3964466272271798,-8.750848127618571,82.42290360148228,17.577096398517725
22.522522522522525,44.39896433790835,0.7869707708434992,7.669295259721213,76.2702409795455,23.729759020454495
22.622622622622625,117.30105547524455,1.7903864400554645,-1.0336188926115568,111.0608613742992,0.0
22.722722722722725,59.30977246667604,1.270343603363939,0.2086497800846452,81.49855196992561,18.501448030074386
22.822822822822825,109.20465551771133,2.0991054306386703,2.531850221864204,106.57131424993692,0.0
22.922922922922925,83.11386259972629,-1.070470423121136,8.527652134601734,81.9185684031351,18.081431596864903
23.023023023023026,99.48113035416485,2.6347881312686514,-9.61767811140472,98.34614820632865,1.6538517936713504
23.123123123123126,70.2637093105192,0.3951992093847993,-0.46313063364365803,89.3576445111812,10.642355488818794
23.223223223223226,77.69038846263591,4.150521745250531,3.754440848611214,88.60070831394742,11.399291686052578
23.323323323323326,69.25176938188639,-1.3783756361791357,4.454139153964569,77.59993545692532,22.400064543074677
23.423423423423426,39.524298779804454,3.4719276063304987,3.8506486307421603,69.50012713701487,30.49987286298513
23.523523523523526,92.24521152615053,0.3958215669252956,-7.311297411837563,104.64313334435272,0.0
23.623623623623626,48.07723624408558,-1.3028360072288967,-4.012088232566375,80.27307669971638,19.726923300283616
23.723723723723726,22.431596643145383,-0.9677716681086431,-2.8256894916597304,60.90577827474253,39.09422172525747
23.823823823823826,84.54722959071678,-0.6406946163886403,6.088744153590099,97.03086118064881,2.969138819351187
23.923923923923926,37.71106794070489,0.8483318928038328,-4.4248025517089395,67.02299886851218,32.977001131487825
24.024024024024026,114.04585843529144,1.0456709760709992,-5.785900722655937,98.50357128351213,1.4964287164878698
24.124124124124126,115.39285770025873,-1.147400007877158,9.148960380761924,103.07409890948159,0.0
24.224224224224226,111.48643902204485,-0.04870918452196568,-9.822734297730623,113.55766335356341,0.0
24.324324324324326,57.01587002554444,4.284540717223727,9.956417113639564,77.1379696036257,22.862030396374294
24.424424424424426,21.545661652886743,3.4550863402014227,3.5364259771479123,59.55591092956828,40.44408907043172
24.524524524524526,112.83185625877253,0.8726473393480642,6.56938598898234,104.91673714801186,0.0
24.624624624624627,62.81841483173143,0.07600695633640057,-4.107612073076137,90.92989036373076,9.070109636269237
24.724724724724727,116.66548190436696,0.2400626534365226,-9.7136944466588,116.4625355289938,0.0
24.824824824824827,116.36199770892529,1.2270359454608333,4.757390371230601,119.27490002170332,0.0
24.924924924924927,105.300945546736,-2.045585130396811,6.682891940013516,101.85524672136773,0.0
25.025025025025027,49.444889206958564,-0.5147530748466902,4.809522639070384,76.20056704721476,23.79943295278524
25.125125125125127,58.50977286019253,-3.337168147755179,-7.142994253983228,71.6716736829923,28.328326317007694
25.225225225225227,105.11366715168569,0.7984462452105585,5.068558445139381,109.94150570643421,0.0
25.325325325325327,51.69220051562777,1.294391879405482,5.378455642152819,70.00720250147421,29.99279749852579
25.425425425425427,36.94927466860925,-0.966372924598748,3.1708103134010983,69.55851515311777,30.441484846882233
25.525525525525527,75.68012624583501,3.1479735265800657,5.322318655911724,82.3535504847533,17.6464495152467
25.625625625625627,113.6154774160781,-2.4515313260046825,6.918428793554643,103.86340457434557,0.0
25.725725725725727,89.6029796674973,-2.9287497604196404,2.2720822847491675,90.61517767850015,9.384822321499854
25.825825825825827,77.0061170089365,0.4489036371199441,-8.227905720606419,85.46368220108916,14.536317798910844
25.925925925925927,29.717649377076853,2.094196605224309,-0.2474438066557827,62.163211172793524,37.836788827206476
26.026026026026027,81.50072266991697,3.3678553829157374,-8.447013306567898,88.0090173603331,11.990982639666896
26.126126126126128,119.00538501042632,-0.91776852573788,-1.8491393793513833,113.6693620641147,0.0
26.226226226226228,34.0084015236524,2.1573616668625912,-1.8578702174874469,61.4798867965136,38.5201132034864
26.326326326326328,71.83296523637367,-0.07701693900141442,-8.679803117195169,87.01918975325617,12.980810246743829
26.426426426426428,107.73730719279554,-0.34525459988163926,-3.023589320610414,109.95844935792556,0.0
26.526526526526528,94.07686177542044,1.7673198749733448,-7.780038024173703,94.47244906514324,5.527550934856762
26.626626626626628,89.7015740995268,1.3046457568268393,6.164704200184442,91.26119259602538,8.738807403974619
26.726726726726728,90.24840839871092,-3.152784313968499,8.953760519289414,93.9715810734542,6.028418926545797
26.826826826826828,55.94911512197552,2.9530806994517915,-8.553670494841228,83.87318360279131,16.126816397208685
26.926926926926928,49.35918442644933,2.760182708294903,9.10230414583403,75.65013036799145,24.34986963200855
27.027027027027028,100.93611554785136,-1.2511254030190588,0.4515319867349028,97.81198630088768,2.188013699112318
27.127127127127128,101.01133946791808,0.7916070668748181,-4.0086864409225225,102.92505298989924,0.0
27.227227227227228,106.70723185801037,0.9880603725654776,-8.46275849447673,97.84215517982307,2.1578448201769334
27.32732732732733,111.32405525564712,0.5213475316478142,0.012485361408355544,109.0688251800383,0.0
27.42742742742743,71.13423988609378,-1.1006103076908402,5.890310889814973,87.61015648155573,12.389843518444266
27.52752752752753,70.15162946871996,-1.343246735876103,4.141729545333963,83.53677237866556,16.46322762133444
27.62762762762763,99.82951789667752,-0.051108141982890556,-8.995479770720525,95.7218299561026,4.278170043897404
27.72772772772773,84.99639307777652,2.3454580385187294,-8.54196329264193,88.06479192747098,11.935208072529022
27.82782782782783,90.19668772577033,1.0872003091888647,-1.9425343473472587,97.77243054461472,2.2275694553852787
27.92792792792793,99.57926694361011,-0.7412286641722119,-4.0941901190411345,105.93453598425036,0.0
